CODE,Q1,A1,P/F,Q2
38,해양지질학에 대해 설명해 주세요.,"해양지질학에서는 해저에서 일어나는 지진, 해저 화산, 해구 등에 대해서 연구합니다. 해양학에서 가장 순수학문으로 취급되는 학문으로써 탄성파 탐사 코어링 등의 뛰어난 기술을 요하지만, 경제적 가치가 있는 학문은 아니기 때문에 해당 연구에 대한 지원이 필요한 실정입니다.",F,
38,해양지질학에 대해 설명해 주세요.,"해양지질학은 여러 분야와 관련되어 있습니다 .지질학을 중심으로 해양학,생물학,물리학,화학 등이 포함되며, 현재는 기술의 발달로 인해서 해저의 직접적인 시추나 탐사가 가능하게 되면서 지질학적 연구가 급속도로 발전하고 있습니다.",F,
38,해양지질학에 대해 설명해 주세요.,"해양지질학의 연구는 해저의 퇴적물 채취, 지형관찰, 지구물리탐사, 심부시추 등의 방법으로 접근해야 합니다. 연구의 대상에 따라 여러 세부 연구 분야가 있으며, 그에 따라 연구방법도 다양합니다. 해양지질학은 바닷물에 잠겨있는 지질에 대한 연구이기 때문에 육상의 지질연구 분야와 거의 유사합니다.",P,심부시추에 대해 설명해 주세요.
38,음향측심법에 대해 설명해 주세요.,"물속에서 음파의 이동속도가 일정하다는 점을 이용하여 수심을 측정하는 방법을 말합니다. 주로 초음파를 사용하며, 수면 위에서 초음파를 물속을 통과시켜 수면 아래의 바닥으로 보내고 반사되어 되돌아오는 시간으로 수심을 측정합니다. 미국 컬럼비아대학교 라맨트 연구소의 윙에 의해 이용하기 시작한 방법입니다.",P,초음파에 대해 설명해 주세요.
38,음향측심법에 대해 설명해 주세요.,배 밑에서 연속적으로 수면 아래 해저로 초음파를 발사하여 해저에서 반사된 초음파가 되돌아오는 데 소요되는 시간을 측정하여 수심을 알아내는 방법입니다. 음향측심기가 발명되기 전에는 끈에 무거운 납추를 달아 해수로 내려 추가 해저에 도달하는 순간 끈의 길이로 수심을 측정하였습니다.,P,수심에 대해 설명해 주세요.
38,음향측심법에 대해 설명해 주세요.,측심이란 깊이를 측정하는 것을 말하며 음향측심이란 소리를 통해서 깊이를 추정하는 것입니다. 주로 광상에서 내부의 깊이를 파악하기 위해서 사용됩니다. 그러나 해양의 경우에 음향이 대륙과 속도가 다르기 때문에 기존의 음향측심기기를 사용할 수 없어 비용이 많이 들고 있습니다.,F,
38,음향측심법에 대해 설명해 주세요.,"음향측심법은 직접적인 탐사 없이 소리만으로 대상의 깊이를 파악할 수 있다는 장점이 있으나, 굉장히 반복적인 측정이 요구되며 오차가 높다는 단점이 있습니다. 또한 소리 도달의 한계가 존재하기 때문에 현재는 자주 쓰이지 않는 측심방법입니다.",F,
38,음향측심법에 대해 설명해 주세요.,"음향측심법에서 사용되는 소리는 주로 초음파인데, 더 정확한 측정을 위해서 현재는 초단파와 초장파를 교차하여 사용하고 있습니다. 이를 통해 측심의 오차를 줄일 수 있으며 초단파의 경우 깊은 지역을, 초장파의 경우는 짧은 지역을 측심하는데 사용됩니다.",F,
38,음향측심법에 대해 설명해 주세요.,음향측심법의 장점은 다음과 같습니다. 항해 중에도 해저 깊이를 측정할 수 있습니다. 초당 여러 번 연속 측정하여 자동 기록하므로 오차가 매우 작습니다. 같은 원리로 어군탐지기로도 응용이 가능합니다. 또한 기록지에 연속적으로 기록이 되므로 해저의 굴곡 상황을 한 눈에 알 수 있습니다.,P,어군탐지기에 대해 설명해 주세요.
38,플룸구조론에 대해 설명해 주세요.,"1960년대 확립된 판구조론은 판운동의 원동력에 대해서는 아직까지 명확하게 밝혀내지 못 하고 있습니다. 최근에 이러한 문제점을 해결하기 위한 새로운 시도로 플룸구조론이 대두되고 있다. 오늘날 지진파를 이용한 지구물리학적 지진단층 촬영법의 발달, 지구표층에 대한 축적된 지질학적 지식들은 지구 내부의 움직임을 플룸구조의 규명을 통해 예측해보고자 하는 플룸구조론의 원동력이 되었습니다. ",P,판운동의 원동력에 대해 설명해 주세요.
38,플룸구조론에 대해 설명해 주세요.,"대부분의 판운동은 지구표층에 집중되어 있는데 판운동의 원인이 맨틀대류운동이라면 이의 수직 범위는 지구의 심부까지 연속될 수 있습니다. 맨틀대류운동은 온도 차이로 인한 밀도변화에 따라 내부의 고온맨틀의 상승과 표층의 저온맨틀의 하강에 기인합니다. 두 가지 모두를 플룸이라고 하고, 전자를 뜨거운 플룸, 후자를 차가운 플룸이라고 구분합니다.",P,뜨거운 플룸에 대해 설명해 주세요.
38,플룸구조론에 대해 설명해 주세요.,"플룸 구조론은 판구조론의 이론적 한계를 보완하는 역할을 합니다. 판구조론이 열점의 이동은 설명 가능 하지만 그 외의 지구상 현상을 설명하는데 한계가 있어, 이러한 문제점을 해결하기 위해 지구 내부에서 일어나는 현상인 맨틀 상승과 하강의 현상을 플룸으로 규정하고 플룸의 운동을 토대로 지구 구조를 설명한 이론입니다.",F,
38,플룸구조론에 대해 설명해 주세요.,플룸구조론에서 북태평양과 아시아에 있는 유난히 큰 플룸을 슈퍼플룸이라고 합니다. 이는 판의 발산 경계부에서 섭입이 시작된 공간으로 차가운 플룸과 뜨거운 플룸이 교차하는 지점으로 맨틀 대류에 의한 운동을 보여줍니다.,F,
38,플룸구조론에 대해 설명해 주세요.,"플룸구조론에서는 온도에 따라서 차가운 플룸과 뜨거운 플룸으로 플룸을 구별합니다. 차가운 플룸은 대륙판의 섭입에서 시작하며 섭입된 대륙판은 맨틀의 경계면에 설치되어 차가운 성질을 띄며, 그 플룸이 더 깊게 섭입되어 내핵으로 들어가게되면 뜨거운 플룸이라고 합니다.  그러나 플룸구조론은 해양지질에서는 적용될 수 없다는 한계를 지닙니다.",F,
38,플룸구조론에 대해 설명해 주세요.,"판의 수렴 경계부에서 판의 섭입이 시작되어 차가운 플룸이 형성되면, 그 영향으로 뜨거운 플룸이 형성되면서 지구 내부는 원통상의 전 맨틀대류에 의해 모든 운동이 지배됩니다. 결론적으로 판구조론이 판의 섭입 전 지구표피를 지배하는 판운동을 관장한다면, 판의 섭입이 시작되면서부터는 플룸구조론이 판구조운동의 근본적인 원동력인 맨틀을 포함한 지구 내부 구조를 지배한다고 할 수 있습니다.",P,차가운 플룸에 대해 설명해 주세요.
38,맨틀대류설에 대해 설명해 주세요.,"대류하는 맨틀의 위치는 논란이 되어 왔으며, 맨틀 전체가 대류한다는 설과 맨틀의 상부만이 대류한다는 두 가지 설로 나뉘었습니다. 일반적으로 맨틀의 상부만 대류한다는 이론이 지지받고 있으며, 한편 지진파를 이용한 지구내부 연구를 통해 플룸모델이 제안되었습니다.",P,맨틀의 상부만 대류한다는 이론이 지지받는 이유를 설명해 주세요.
38,맨틀대류설에 대해 설명해 주세요.,"맨틀 내에서는 방사성 물질이 붕괴하면서 열이 발생하고, 핵에서도 열이 공급되어 같은 깊이라도 온도 분포가 다릅니다. 이러한 온도 차이로 인해 고체 상태의 맨틀은 오랜 시간에 걸쳐 서서히 움직입니다. 즉, 온도가 높은 곳에서는 맨틀이 서서히 상승 운동을 하는 반면, 온도가 낮은 곳에서는 하강 운동을 합니다. ",P,방사성 물질의 붕괴에 대해 설명해 주세요.
38,맨틀대류설에 대해 설명해 주세요.,대륙이동설을 설명하기 위해서 대륙 이동의 원동력이 맨틀에 있다는 가설을 통해 맨틀대류설이 제기되었습니다. 이는 1931년 홈스가 제기한 이론으로써 대륙 이동의 원동력을 쉽게 설명가능했고 타 가설들에 대비해 많은 근거를 가지고 있어서 현재까지 지지를 받고 있는 가설입니다.,F,
38,맨틀대류설에 대해 설명해 주세요.,맨틀대류설을 주장한 홈스는 방사성 원소 붕괴열로 인해 지구 외핵이 언젠가 소멸될 것이라고 주장했습니다. 이를 증명하기 위해서 외핵의 소멸운동의 증거가 맨틀이 지속적으로 움직이고 있는 것이라고 주장하며 맨틀대류설을 주장하였습니다,F,
38,맨틀대류설에 대해 설명해 주세요.,맨틀대류설은 대륙이동설을 지지하는 가설이었지만 근거 부족으로 현재는 사장되었습니다. 또한 맨틀대류설의 실패로 인해서 지구 수축설이 다시 재조명되었으며 지각 변동이 일어나는 현상과 대륙이동에 대한 원리가 지구수축설에 추가되며 현재는 지구수축설이 다수의 의견을 차지하고 있습니다.,F,
38,맨틀대류설에 대해 설명해 주세요.,"과학자들은 맨틀이 커다란 규모의 원통형 덩어리처럼 움직인다며 맨틀의 대류 운동을 설명하고 있습니다. 맨틀의 덩어리를 '플룸'이라 하며, 맨틀 내에서 이러한 플룸에 의해 대류 운동이 일어난다는 학설을 '플룸 구조론'이라 합니다. 플룸 구조론에 따르면, 플룸의 형성은 해양 지각이 대륙 지각의 밑으로 밀려 들어가는 것에서부터 시작합니다.",P,대류운동에 대해 설명해 주세요.
38,지구의 핵에 대해 설명해 주세요.,"핵은 외핵과 내핵으로 나뉩니다. 지진파 중 S파는 액체를 통과하지 못합니다. 그리고 지진이 났을 때 지진파를 분석해 보면, 일부 영역에서 S파를 발견할 수 없습니다. 이것으로 핵의 바깥쪽인 외핵은 액체상태, 안쪽인 내핵은 고체상태로 구분할 수 있음을 알아냈습니다.",P,내핵의 특징을 설명해 주세요.
38,지구의 핵에 대해 설명해 주세요.,"핵 부분의 온도와 압력 상태에서 이런 조건에 맞는 물질은 철입니다. 그리고 작은 행성의 핵 조각이라고 생각되는 철질운석의 성분을 조사해 보면 철 외에 니켈도 조금 들어 있습니다. 이러한 증거를 바탕으로 핵은 철과 약간의 니켈, 아주 적은 양의 다른 원소로 이루어진다고 추정합니다.",P,철과 니켈의 특징을 설명해 주세요.
38,지구의 핵에 대해 설명해 주세요.,지구의 핵은 내핵과 외핵으로 나뉘고 있는데 각 핵의 성질은 지진파인 P파와 S파에 의해서 관측가능합니다. 그 중 P파는 액체를 통과할 수 없는데 이를 바탕으로 외핵은 액체상태 그리고 내핵은 기체상태인 것이 관측되어 있습니다.,F,
38,지구의 핵에 대해 설명해 주세요.,내핵과 외핵은 그 특징이 대조적입니다. 외핵은 액체상태이며 고열을 띄고 있지만 내핵은 고체상태이며 절대영도와 비슷한 저온을 띄고 있습니다. 또한 지구자기장의 세기 역시 다른데 내핵의 경우 강한 자기장을 내뿜지만 외핵은 자기장을 흡수하는 역할을 하여 지구의 자기장을 원만하게 유지하고 있습니다.,F,
38,지구의 핵에 대해 설명해 주세요.,핵의 구성요소로 철과 니켈 등의 원소로 이루어져있다는 추정이 있으나 2020년 외핵을 직접 시추가능한 탐사선이 외핵에 도달한 결과 철 성분이 아닌 황화규소 성분이 함유되어 있는 것을 확인하였습니다. 또한 내핵은 철이 존재하기는 하지만 황화철로 구성되어 있어 핵의 기본적인 구성원소가 황임이 밝혀졌습니다.,F,
38,지구의 핵에 대해 설명해 주세요.,"내핵은 지구내부가 차가워질 때 외핵의 철과 니켈이 침강되어 생긴 것으로 보며, 현재에도 계속 성장하고 있습니다. 
대류와 지구자전의 원인으로 여겨지는 외핵의 유동적인 특성에 의해 전류가 발생하고, 이 전류에 의해 자기장이 생기는데 이것이 지구 자기장입니다. 이처럼 지구의 자기장의 발생은 역학적 운동과 관련이 있고, 이것의 유지구조를 다이나모구조라고 합니다.",P,다이나모구조에 대해 설명해 주세요.
